time,open,high,low,close,Volume
1615570200,66753,66925,66650,66895,514
1615779000,67226,67360,66990,67062,629
1615786200,67045,67100,66850,67045,456
1615793400,67050,67483,66886,67367,599
1615800600,67350,67490,67260,67375,523
1615807800,67360,67860,67180,67575,966
1615815000,67580,67846,67324,67490,1176
1615822200,67495,67638,67251,67610,590
1615829400,67600,67729,67600,67684,283
1615865400,67572,67617,67451,67580,487
1615872600,67596,67814,67225,67376,797
1615879800,67359,67509,67264,67337,353
1615887000,67322,67438,67156,67332,433
1615894200,67341,67467,66821,67029,1112
1615901400,67000,67441,66801,67072,1355
1615908600,67079,67190,66883,67037,548
1615915800,67033,67033,66835,66930,334
1615951800,66930,67052,66880,66935,480
1615959000,66932,67179,66879,67100,554
1615966200,67100,67275,67067,67230,587
1615973400,67250,67276,66878,66892,616
1615980600,66890,67156,66802,67127,799
1615987800,67110,67401,66970,67159,985
1615995000,67141,67222,66980,67197,508
1616002200,67209,67256,67195,67250,258
1616038200,67260,68288,67260,68160,2180
1616045400,68175,68470,68108,68183,1061
1616052600,68183,68190,67600,67718,1273
1616059800,67718,67770,67329,67469,890
1616067000,67440,67674,66887,66942,1644
1616074200,66950,67583,66927,67560,1343
1616081400,67571,67900,67496,67794,1106
1616088600,67800,67837,67686,67702,295
1616124600,67137,67262,67050,67140,965
1616131800,67121,67509,67028,67425,719
1616139000,67432,67544,67243,67410,393
1616146200,67415,67415,67113,67291,723
1616153400,67295,67743,67291,67413,1340
1616160600,67442,67546,67152,67381,922
1616167800,67350,67620,67320,67534,498
1616175000,67535,67585,67453,67453,275
1616383800,67000,67000,66400,66400,1322
1616391000,66375,66415,66011,66045,1842
1616398200,66043,66100,65710,65742,1154
1616405400,65741,66345,65716,66300,896
1616412600,66317,66451,65844,66166,1363
1616419800,66135,66417,66063,66066,960
1616427000,66075,66378,66012,66290,652
1616434200,66269,66419,66233,66405,361
1616470200,66026,66144,66000,66012,646
1616477400,66000,66275,65931,66200,497
1616484600,66180,66214,65938,65992,678
1616491800,66012,66222,65910,66060,876
1616499000,66085,66324,65338,65503,1575
1616506200,65513,65620,65180,65299,1409
1616513400,65275,65425,65046,65100,858
1616520600,65100,65144,64810,65125,627
1616556600,65139,65334,65139,65229,832
1616563800,65193,65344,65059,65124,680
1616571000,65122,65550,65058,65483,985
1616578200,65500,65631,65405,65434,788
1616585400,65425,65574,65275,65494,851
1616592600,65470,65514,65221,65347,843
1616599800,65351,65544,65162,65275,580
1616607000,65275,65311,65160,65251,295
1616643000,65159,65175,64982,65175,554
1616650200,65189,65198,64826,64892,686
1616657400,64906,64906,64612,64682,571
1616664600,64670,64670,64451,64610,721
1616671800,64593,64601,63411,64418,2356
1616679000,64418,65171,64285,64765,2511
1616686200,64772,64999,64535,64852,933
1616693400,64874,64950,64730,64900,395
1616729400,64975,65039,64774,65029,618
1616736600,65018,65244,64976,65068,568
1616743800,65075,65116,64910,64962,370
1616751000,64960,65197,64801,64805,658
1616758200,64805,65080,64731,64787,991
1616765400,64780,65001,64516,64873,1234
1616772600,64876,64962,64750,64907,521
1616779800,64887,64939,64672,64684,393
1617017400,64311,64550,64200,64488,813
1617024600,64488,64620,63700,64044,1582
1617031800,63992,64378,63990,64211,678
1617039000,64215,64230,64130,64159,254
1617075000,63976,64056,63810,63852,499
1617082200,63852,64177,63629,63974,1018
1617089400,63953,64185,63771,64045,640
1617096600,64051,64120,63720,63728,720
1617103800,63728,63790,63066,63366,1964
1617111000,63350,63517,63152,63250,1080
1617118200,63250,63424,63162,63261,781
1617125400,63254,63270,63040,63081,492
1617161400,62800,62800,62500,62699,1067
1617168600,62705,63300,62659,63215,1298
1617175800,63186,63219,62880,62926,599
1617183000,62930,63011,62781,62919,860
1617190200,62930,62979,62765,62850,820
1617197400,62846,63578,62712,63368,1867
1617204600,63370,63940,63301,63870,1115
1617211800,63892,63950,63686,63686,375
1617247800,63614,63676,63512,63656,637
1617255000,63637,63896,63584,63864,789
1617262200,63880,64040,63775,63844,616
1617269400,63847,63925,63696,63810,488
1617276600,63808,64550,63760,64451,1361
1617283800,64450,64790,64315,64690,1405
1617291000,64690,65074,64690,65064,1022
1617298200,65064,65155,65022,65040,411
1617593400,64800,65150,64800,64865,647
1617600600,64865,64914,64473,64801,901
1617607800,64880,64955,64742,64787,320
1617615000,64776,65131,64751,65131,418
1617622200,65140,65530,64925,64947,1784
1617629400,64965,65268,64751,65236,1344
1617636600,65240,65240,64600,64669,999
1617643800,64651,64692,64500,64505,340
1617679800,65150,65183,64927,65151,893
1617687000,65157,65750,65010,65108,1545
1617694200,65094,65360,65015,65169,584
1617701400,65161,65531,65114,65354,688
1617708600,65380,65635,65300,65610,920
1617715800,65616,66132,65563,66024,1649
1617723000,66008,66169,65803,65878,831
1617730200,65883,65950,65848,65854,485
1617766200,65690,66100,65679,66029,783
1617773400,66037,66434,65840,66411,1084
1617780600,66410,66444,66006,66189,714
1617787800,66180,66340,65900,65953,823
1617795000,65958,66410,65914,66340,1183
1617802200,66344,66784,66215,66640,1211
1617809400,66640,66690,66487,66611,567
1617816600,66602,66680,66570,66660,393
1617852600,66400,66589,66360,66478,805
1617859800,66459,67010,66459,66855,1103
1617867000,66863,67144,66806,66975,746
1617874200,66984,67290,66908,67221,748
1617881400,67230,67550,67110,67509,1398
1617888600,67510,67735,67272,67359,1186
1617895800,67347,67565,67331,67505,576
1617903000,67515,67550,67418,67418,349
1617939000,67181,67456,67021,67073,1050
1617946200,67057,67323,66880,66984,894
1617953400,66964,67020,66764,66958,548
1617960600,66979,67088,66675,67035,771
1617967800,67020,67078,66371,66590,1342
1617975000,66580,67044,66480,66924,1202
1617982200,66925,67037,66805,66935,526
1617989400,66933,67028,66919,66961,366
1618198200,66786,67115,66778,66895,693
1618205400,66870,66990,66750,66799,672
1618212600,66799,67056,66632,67056,644
1618219800,67059,67250,66998,67246,673
1618227000,67246,67293,66864,66896,966
1618234200,66884,66929,65961,66201,1668
1618241400,66200,66226,66030,66152,641
1618248600,66160,66185,66072,66140,371
1618284600,66247,66418,66071,66355,686
1618291800,66357,66540,66150,66490,775
1618299000,66495,66849,66495,66810,738
1618306200,66806,66890,66540,66750,644
1618313400,66732,67650,66730,67561,1689
1618320600,67588,67882,67490,67670,1049
1618327800,67680,67794,67563,67705,532
1618335000,67704,67727,67562,67600,447
1618399800,67516,67846,67176,67315,1411
1618407000,67300,67759,67255,67574,1028
1618414200,67574,67736,67530,67683,455
1618421400,67694,67694,67561,67561,274
1618457400,67708,68060,67705,67954,579
1618464600,67999,68151,67817,68003,893
1618471800,68018,68170,67811,68058,747
1618479000,68050,68106,67873,67890,395
1618486200,67899,68199,67756,68022,1205
1618493400,68028,68780,67996,68680,1940
1618500600,68684,68785,68528,68528,607
1618507800,68526,68592,68491,68500,393
1618543800,68400,68459,68255,68342,589
1618551000,68342,68420,68072,68107,540
1618558200,68110,68392,67990,68360,547
1618565400,68373,68894,68360,68880,1102
1618572600,68884,69271,68700,68745,1504
1618579800,68741,68877,68470,68697,1369
1618587000,68705,68814,68622,68737,543
1618594200,68723,68733,68600,68602,309
1618803000,68456,68490,68104,68373,855
1618810200,68360,68800,68329,68519,1075
1618817400,68526,69229,68526,69190,930
1618824600,69195,69381,69021,69034,890
1618831800,69035,69060,67969,68351,1858
1618839000,68350,68600,68258,68520,866
1618846200,68512,68512,67955,68271,902
1618853400,68269,68388,68218,68385,341
1618889400,68476,68680,68311,68403,716
1618896600,68391,68724,68361,68500,638
1618903800,68522,68780,68281,68319,911
1618911000,68353,68780,68140,68765,1171
1618918200,68763,68945,68570,68589,1453
1618925400,68595,69372,68595,68810,1955
1618932600,68800,69102,68670,68700,959
1618939800,68692,68824,68675,68760,363
1619004600,69237,69770,69105,69410,1787
1619011800,69410,70329,69400,70167,2037
1619019000,70185,70299,70057,70240,854
1619026200,70250,70425,70240,70360,568
1619062200,70399,70399,70040,70069,906
1619069400,70062,70098,69707,69989,900
1619076600,69995,69995,69630,69633,698
1619083800,69637,69895,69563,69857,976
1619091000,69845,69894,69448,69656,1264
1619098200,69695,69750,69425,69425,1113
1619105400,69413,69450,69155,69282,1031
1619112600,69290,69290,69162,69185,324
1619148600,69300,69415,68880,68900,1025
1619155800,68917,69082,68656,68742,800
1619163000,68701,69028,68650,69028,492
1619170200,69030,69146,68941,69140,756
1619177400,69140,69691,69140,69222,1547
1619184600,69240,69374,68333,68680,1821
1619191800,68668,68740,68567,68685,550
1619199000,68687,68718,68636,68710,328
1619407800,69086,69437,68500,68536,557
1619415000,68557,68750,68055,68324,1002
1619422200,68340,68629,68168,68570,553
1619429400,68570,68718,68375,68419,769
1619436600,68450,68870,68183,68840,1520
1619443800,68811,68838,68532,68650,780
1619451000,68641,68702,68552,68667,442
1619458200,68644,68750,68613,68750,296
1619494200,68618,68715,68526,68584,578
1619501400,68630,68727,68525,68635,666
1619508600,68625,68823,68421,68810,625
1619515800,68810,68909,68702,68793,800
1619523000,68812,69197,68596,69076,1323
1619530200,69064,69124,68780,68995,1004
1619537400,68988,69078,68885,68955,454
1619544600,68940,69000,68880,68881,292
1619580600,68680,68680,67881,67932,1404
1619587800,67932,67999,67660,67778,1034
1619595000,67783,68046,67636,67666,715
1619602200,67650,67897,67550,67630,951
1619609400,67609,68017,67563,67870,927
1619616600,67873,68044,67559,67961,1194
1619623800,67964,68200,67950,67955,749
1619631000,67975,67975,67600,67750,467
1619667000,69600,69932,69600,69677,1007
1619674200,69660,69850,69501,69608,890
1619681400,69611,69700,69439,69500,510
1619688600,69508,69678,69305,69651,1138
1619695800,69660,69732,68921,69011,1500
1619703000,69013,69060,68027,68491,1823
1619710200,68494,68744,68402,68643,843
1619717400,68646,68722,68592,68640,411
1619753400,68465,68720,68380,68430,631
1619760600,68431,68628,68339,68522,551
1619767800,68525,68687,68420,68550,336
1619775000,68550,68651,68386,68635,436
1619782200,68628,69149,68410,68876,1321
1619789400,68875,69022,68530,68593,1160
1619796600,68570,68600,68202,68290,921
1619803800,68290,68423,68267,68423,278
1620012600,68807,68927,68656,68673,871
1620019800,68685,69143,68607,69047,851
1620027000,69047,69197,68984,69050,491
1620034200,69055,69332,69010,69071,796
1620041400,69084,69950,69084,69925,1734
1620048600,69930,71033,69749,70838,2534
1620055800,70850,71145,70734,70855,1238
1620063000,70820,71045,70795,70890,489
1620099000,70611,70830,70520,70534,783
1620106200,70534,70857,70519,70780,682
1620113400,70779,71178,70685,70699,1049
1620120600,70692,70905,70551,70763,763
1620127800,70750,71126,70380,71011,1596
1620135000,71011,71419,69326,69966,2448
1620142200,69930,69970,68909,69680,2140
1620149400,69696,69736,69536,69611,375
1620185400,70066,70138,69590,69654,934
1620192600,69660,69687,69435,69590,883
1620199800,69583,69785,69325,69611,593
1620207000,69620,69648,69300,69410,459
1620214200,69407,69750,68809,69515,1788
1620221400,69519,69713,69294,69551,1164
1620228600,69565,69673,69430,69581,511
1620235800,69560,69666,69559,69630,272
1620271800,69692,69971,69651,69939,629
1620279000,69940,70496,69940,70340,1385
1620286200,70371,70400,70010,70160,615
1620293400,70156,70297,69891,70207,809
1620300600,70202,70734,70186,70542,1600
1620307800,70540,71944,70506,71876,2635
1620315000,71890,71890,71570,71700,900
1620322200,71685,71770,71591,71600,602
1620358200,71650,72150,71650,72125,832
1620365400,72160,72160,71454,71566,993
1620372600,71555,71717,71435,71520,611
1620379800,71521,71640,71352,71440,823
1620387000,71431,72231,70932,71234,2627
1620394200,71240,71681,70961,71325,1961
1620401400,71328,71447,71174,71351,586
1620408600,71351,71500,71291,71500,436
1620617400,71507,72432,71507,72400,1210
1620624600,72392,72665,72200,72200,936
1620631800,72210,72367,72120,72300,444
1620639000,72275,72490,72176,72232,602
1620646200,72232,72595,72120,72520,1335
1620653400,72525,72699,71440,71800,2256
1620660600,71830,71920,71555,71575,665
1620667800,71573,71632,71501,71632,451
1620703800,71319,71600,71276,71580,598
1620711000,71583,71725,71289,71362,697
1620718200,71363,71600,71339,71518,402
1620725400,71504,71783,71504,71707,749
1620732600,71684,71724,70866,71081,1506
1620739800,71062,71661,70980,71610,1754
1620747000,71592,71965,71552,71926,986
1620754200,71931,71978,71870,71882,422
1620790200,71805,71805,71300,71508,875
1620797400,71522,71751,71400,71657,519
1620804600,71658,71725,71256,71480,676
1620811800,71470,71610,71416,71534,559
1620819000,71538,72224,70956,71568,2457
1620826200,71561,71860,71166,71263,1646
1620833400,71270,71379,71035,71101,966
1620840600,71090,71170,71072,71120,505
1620905400,70840,70840,70100,70360,1997
1620912600,70360,70729,70278,70447,1383
1620919800,70467,70686,70446,70516,722
1620927000,70513,70530,70401,70452,314
1620963000,70355,70430,70337,70354,451
1620970200,70386,71146,70085,70909,1640
1620977400,70900,71018,70800,70800,541
1620984600,70802,71064,70733,70906,629
1620991800,70920,71445,70826,71200,1412
1620999000,71200,71460,71056,71343,1339
1621006200,71350,71350,71031,71041,610
1621013400,71042,71133,71040,71080,401
1621222200,71900,72037,71855,71963,955
1621229400,71950,72232,71845,71953,938
1621236600,71968,72173,71912,71973,544
1621243800,71977,72071,71815,71965,698
1621251000,71968,71995,71526,71757,1292
1621258200,71775,73080,71753,73020,2842
1621265400,73039,73410,72979,73270,1297
1621272600,73280,73375,73253,73360,676
1621308600,73755,74052,73715,73975,932
1621315800,73975,74099,73723,73901,1087
1621323000,73910,73920,73709,73789,449
1621330200,73774,73860,73613,73656,621
1621337400,73647,74222,73371,73725,2028
1621344600,73708,73719,72901,73193,2019
1621351800,73188,73227,72729,73160,1161
1621359000,73150,73294,73130,73249,448
1621395000,72630,72790,72503,72517,984
1621402200,72532,73020,72340,72825,1022
1621409400,72822,72847,71964,72042,1550
1621416600,72035,72171,71456,71585,1581
1621423800,71596,72463,71141,71950,2938
1621431000,71962,73245,71920,72462,3084
1621438200,72491,72700,72405,72520,967
1621445400,72517,72517,72293,72299,454
1621481400,72199,72277,72012,72270,718
1621488600,72303,72471,72020,72099,978
1621495800,72065,72230,71656,71725,855
1621503000,71713,72125,71532,72078,1173
1621510200,72096,72237,71871,72110,1228
1621517400,72110,72370,71944,72234,1411
1621524600,72220,72540,72181,72401,1313
1621531800,72401,72411,72120,72149,678
1621567800,71750,71897,71663,71815,836
1621575000,71813,71892,71544,71682,673
1621582200,71689,71942,71661,71930,642
1621589400,71916,72030,71802,71869,643
1621596600,71860,72490,71728,72376,1711
1621603800,72350,72380,70724,71001,3239
1621611000,71000,71148,70510,71000,1448
1621618200,71001,71111,70974,71100,519
1621827000,71517,71718,71404,71655,926
1621834200,71669,71744,71483,71705,686
1621841400,71671,71711,71200,71457,729
1621848600,71442,71684,71394,71542,570
1621855800,71550,71853,71510,71740,1142
1621863000,71700,72113,71567,71821,1353
1621870200,71818,71888,71678,71809,603
1621877400,71819,71864,71750,71790,333
1621913400,71510,71519,71300,71349,954
1621920600,71330,71750,71005,71639,1789
1621927800,71634,71634,71350,71438,600
1621935000,71418,71445,71251,71284,617
1621942200,71280,71623,71093,71129,1436
1621949400,71128,72288,71097,71940,2524
1621956600,71996,72152,71920,72130,628
1621963800,72120,72199,72089,72174,460
1621999800,72500,72681,72500,72604,1063
1622007000,72613,72663,72319,72450,797
1622014200,72455,72662,72337,72405,663
1622021400,72405,72485,72336,72355,531
1622028600,72377,72779,71775,72029,2130
1622035800,72020,72244,71672,71871,1722
1622043000,71865,71973,71670,71716,661
1622050200,71716,71746,71240,71390,766
1622086200,71337,71500,71244,71332,718
1622093400,71315,71577,71257,71340,849
1622100600,71340,71411,71060,71124,1016
1622107800,71130,71285,70975,71050,678
1622115000,71053,71435,70920,71235,1601
1622122200,71240,71475,70915,71362,1651
1622129400,71355,71799,71285,71671,1531
1622136600,71678,71783,71650,71724,378
1622172600,71460,71476,71134,71220,912
1622179800,71209,71219,70967,71131,1001
1622187000,71119,71240,71027,71102,388
1622194200,71107,71200,70995,71040,568
1622201400,71040,71164,70576,71050,2238
1622208600,71046,71529,71026,71425,1515
1622215800,71425,71780,71369,71649,1052
1622223000,71645,71688,71520,71530,432
1622431800,72000,72144,71811,71933,921
1622439000,71939,71961,71729,71932,866
1622446200,71940,72115,71850,72053,810
1622453400,72055,72055,71814,71958,612
1622460600,71950,72044,71829,71929,662
1622467800,71923,72045,71790,71882,552
1622475000,71890,72030,71890,71910,593
1622482200,71932,71935,71850,71912,385
1622518200,72500,72725,72460,72670,1309
1622525400,72657,73089,72632,73080,1232
1622532600,73090,73147,72650,73020,949
1622539800,73020,73020,72711,72901,529
1622547000,72884,73582,72830,73382,1647
1622554200,73389,73458,72102,72340,2461
1622561400,72345,72420,72134,72295,756
1622568600,72293,72294,72214,72270,376
1622604600,72000,72092,71698,72065,846
1622611800,72045,72189,71811,71914,962
1622619000,71900,71999,71701,71818,758
1622626200,71823,72030,71792,71868,546
1622633400,71869,72375,71816,72297,1462
1622640600,72272,72461,72161,72370,1007
1622647800,72364,72640,72359,72640,1022
1622655000,72638,72760,72630,72650,379
1622691000,72835,72849,72651,72715,823
1622698200,72678,72711,72094,72205,1416
1622705400,72205,72205,71770,71839,1148
1622712600,71820,71980,71593,71731,1317
1622719800,71720,71799,70588,70914,2274
1622727000,70890,70890,69800,70489,2445
1622734200,70475,70808,70380,70800,935
1622741400,70800,70850,70770,70850,521
1622777400,70710,70804,70401,70549,1257
1622784600,70575,70837,70329,70705,796
1622791800,70702,70842,70630,70751,315
1622799000,70755,70785,70420,70740,407
1622806200,70740,71587,70452,71398,2016
1622813400,71402,71766,71400,71629,1203
1622820600,71650,71725,71491,71553,544
1622827800,71553,71580,71495,71543,314
1623036600,71320,71363,71000,71134,691
1623043800,71152,71152,70836,70920,867
1623051000,70919,71095,70917,70956,379
1623058200,70950,71165,70915,71159,357
1623065400,71172,71555,70962,71544,1031
1623072600,71550,71830,71387,71745,1320
1623079800,71750,71864,71661,71799,716
1623087000,71795,71850,71778,71807,282
1623123000,71606,71707,71510,71627,633
1623130200,71616,71750,71343,71411,725
1623137400,71392,71450,71225,71422,553
1623144600,71412,71524,71286,71471,534
1623151800,71483,71799,71025,71479,1502
1623159000,71485,71670,70980,71334,1658
1623166200,71332,71389,71170,71184,621
1623173400,71185,71260,71178,71225,263
1623209400,71356,71415,71275,71316,463
1623216600,71298,71355,71078,71210,541
1623223800,71185,71305,71057,71128,393
1623231000,71128,71308,71056,71269,450
1623238200,71262,71850,71174,71775,1737
1623245400,71788,72150,71530,71827,1605
1623252600,71848,71970,71780,71890,587
1623259800,71890,71918,71834,71855,311
1623295800,71500,71570,71400,71540,812
1623303000,71556,71556,71286,71339,847
1623310200,71330,71519,71257,71488,521
1623317400,71470,71524,71404,71468,351
1623324600,71470,72050,70900,71644,2567
1623331800,71646,72170,71510,72050,1586
1623339000,72049,72144,71923,71970,701
1623346200,71971,72043,71955,72020,333
1623382200,72249,72475,72249,72335,522
1623389400,72350,72789,72293,72753,990
1623396600,72721,72739,72356,72490,531
1623403800,72480,72650,72256,72386,539
1623411000,72370,72729,72259,72605,1228
1623418200,72659,72798,72225,72300,1503
1623425400,72334,72388,72066,72268,875
1623432600,72270,72281,72192,72216,358
1623641400,72000,72000,71672,71900,697
1623648600,71880,71950,71591,71601,833
1623655800,71596,71744,71464,71720,657
1623663000,71720,71747,71356,71398,977
1623670200,71400,71465,70933,71197,1541
1623677400,71195,72094,71136,71899,2224
1623684600,71888,71999,71832,71877,414
1623691800,71880,71930,71807,71825,280
1623727800,71791,71791,71202,71330,799
1623735000,71369,71560,71314,71490,618
1623742200,71483,71512,71235,71414,537
1623749400,71401,71444,71282,71325,464
1623756600,71328,71561,71160,71468,1164
1623763800,71450,71495,71042,71235,952
1623771000,71235,71250,70822,71201,1314
1623778200,71210,71308,71187,71277,457
1623814200,71500,71590,71444,71536,756
1623821400,71555,71680,71458,71649,534
1623828600,71635,71689,71526,71526,293
1623835800,71530,71659,71496,71531,397
1623843000,71530,71750,71495,71603,721
1623850200,71611,71761,71513,71592,444
1623857400,71600,71665,71283,71490,694
1623864600,71484,71531,71418,71450,272
1623900600,71000,71000,70128,70297,1362
1623907800,70300,70335,69801,69850,1328
1623915000,69830,69890,69520,69728,1031
1623922200,69716,69840,69310,69347,1237
1623929400,69350,69380,68326,68580,3109
1623936600,68561,68801,67711,67844,2383
1623943800,67827,68048,67512,67633,1549
1623951000,67659,67720,67523,67700,585
1623987000,68417,68440,68119,68170,1241
1623994200,68130,68466,68081,68445,597
1624001400,68450,68739,68427,68682,782
1624008600,68657,68740,68500,68584,457
1624015800,68600,68721,67673,67770,1560
1624023000,67764,68087,67505,67869,1169
1624030200,67860,68020,67561,67569,685
1624037400,67586,67699,67525,67580,377
1624246200,67647,67648,67150,67200,594
1624253400,67205,67945,66628,67601,1439
1624260600,67616,67954,67616,67900,396
1624267800,67878,67900,67700,67840,301
1624275000,67825,67932,67339,67754,902
1624282200,67758,67898,67450,67765,824
1624289400,67748,67856,67652,67759,359
1624296600,67773,67850,67704,67750,251
1624332600,67755,67855,67378,67409,589
1624339800,67350,67614,67158,67488,742
1624347000,67490,67660,67371,67611,311
1624354200,67619,68051,67540,67950,726
1624361400,67977,67978,67230,67587,1130
1624368600,67600,67683,67377,67555,622
1624375800,67553,67553,67350,67467,518
1624383000,67475,67550,67467,67500,274
1624419000,67917,68089,67743,67743,574
1624426200,67742,67789,67501,67538,502
1624433400,67584,67989,67501,67902,605
1624440600,67894,67929,67680,67712,375
1624447800,67711,67889,67561,67699,789
1624455000,67700,68526,67663,68212,1523
1624462200,68224,68292,67890,67980,675
1624469400,67977,67990,67874,67931,352
1624505400,67707,67707,67410,67475,593
1624512600,67475,67669,67369,67625,472
1624519800,67584,67918,67557,67770,537
1624527000,67765,67990,67765,67922,526
1624534200,67934,68080,67800,68020,864
1624541400,68002,68200,67686,67894,824
1624548600,67889,68008,67785,67790,465
1624555800,67797,67797,67687,67705,333
1624591800,68109,68109,67756,67890,481
1624599000,67908,68300,67902,68284,786
1624606200,68279,68364,68200,68326,382
1624613400,68311,68328,68175,68300,615
1624620600,68310,68499,68190,68339,1172
1624627800,68320,68338,67932,68023,778
1624635000,68018,68037,67780,67910,437
1624642200,67898,67936,67836,67900,352
1624851000,68014,68290,67979,68286,807
1624858200,68300,68344,68080,68227,578
1624865400,68240,68293,67814,67959,767
1624872600,67931,68022,67864,67904,657
1624879800,67910,68270,67735,68159,932
1624887000,68147,68319,68023,68079,1135
1624894200,68077,68194,68063,68142,837
1624901400,68125,68224,67834,67984,260
1624937400,68947,69074,68871,69018,803
1624944600,69046,69130,68939,68949,885
1624951800,68980,69000,68662,68828,798
1624959000,68845,68900,68362,68534,1000
1624966200,68533,68968,67700,68131,2333
1624973400,68120,68389,67891,68231,1015
1624980600,68235,68400,68214,68230,770
1624987800,68262,68315,68240,68240,355
1625023800,68308,68458,68243,68356,436
1625031000,68336,68528,68279,68471,386
1625038200,68479,68530,68270,68370,359
1625045400,68363,68568,68345,68450,432
1625052600,68445,68724,68414,68602,858
1625059800,68600,68989,68500,68850,1037
1625067000,68860,69132,68759,69074,654
1625074200,69083,69150,69020,69037,250
1625110200,69400,69530,69335,69370,612
1625117400,69349,69700,69345,69637,525
1625124600,69677,69726,69507,69640,357
1625131800,69635,69923,69615,69756,562
1625139000,69748,70000,69523,69675,1124
1625146200,69683,69730,69040,69120,1271
1625153400,69103,69210,69000,69183,690
1625160600,69177,69177,69067,69070,242
1625196600,69224,69383,69224,69380,353
1625203800,69390,69441,69293,69349,333
1625211000,69375,69683,69346,69540,540
1625218200,69538,69729,69522,69649,396
1625225400,69649,70360,69407,70090,1969
1625232600,70112,70226,69726,70113,973
1625239800,70110,70120,69959,70050,366
1625247000,70043,70289,70041,70280,386
1625455800,70445,70550,70366,70549,449
1625463000,70550,70589,70338,70424,464
1625470200,70430,70521,70362,70362,218
1625477400,70370,70421,70173,70173,370
1625484600,70182,70208,69927,69980,764
1625491800,70000,70090,69850,70009,587
1625499000,70017,70100,69958,70030,244
1625506200,70020,70080,69986,70065,158
1625542200,70309,70470,70200,70440,563
1625549400,70441,70612,70425,70482,531
1625556600,70502,70750,70457,70745,556
1625563800,70750,70766,70454,70518,559
1625571000,70531,70960,70430,70610,1358
1625578200,70609,70650,69760,69900,1701
1625585400,69881,69939,69267,69450,1287
1625592600,69457,69596,69423,69584,229
1625628600,69620,69620,69466,69573,378
1625635800,69550,70097,69550,69975,793
1625643000,69975,70045,69827,69890,306
1625650200,69906,70155,69901,70128,394
1625657400,70102,70165,69780,69939,753
1625664600,69911,69999,69120,69447,1306
1625671800,69447,69519,69271,69340,795
1625679000,69331,69425,69302,69375,234
1625715000,69200,69200,68730,68857,738
1625722200,68852,69166,68730,69157,630
1625729400,69145,69620,69030,69371,1046
1625736600,69359,69696,69182,69571,792
1625743800,69557,69579,69210,69468,875
1625751000,69457,69502,68646,68864,1361
1625758200,68863,69005,68800,68985,647
1625765400,68932,68994,68915,68965,198
1625801400,68789,68861,68585,68586,673
1625808600,68585,68750,68425,68677,834
1625815800,68650,69121,68636,69057,595
1625823000,69058,69166,68941,68962,583
1625830200,68956,69026,68539,68870,973
1625837400,68870,69445,68801,69335,1151
1625844600,69344,69398,69228,69295,499
1625851800,69297,69350,69235,69235,288
1626060600,69000,69121,68872,68894,486
1626067800,68857,68955,68739,68954,825
1626075000,68955,69040,68874,68937,285
1626082200,68934,68939,68670,68755,610
1626089400,68751,69268,68650,69202,944
1626096600,69209,69561,68827,69438,1588
1626103800,69436,69450,69264,69353,377
1626111000,69360,69417,69337,69400,207
1626147000,69609,69639,69350,69377,335
1626154200,69367,69644,69310,69612,520
1626161400,69625,69625,69300,69341,428
1626168600,69341,69350,69023,69075,908
1626175800,69092,69535,68901,69100,1796
1626183000,69090,69394,69050,69232,722
1626190200,69220,69334,69075,69117,384
1626197400,69127,69127,69033,69045,320
1626233400,69096,69159,69012,69150,455
1626240600,69170,69223,69062,69120,382
1626247800,69123,69224,69032,69180,327
1626255000,69193,69418,69080,69367,608
1626262200,69375,70017,69303,69971,2079
1626269400,69953,69985,69450,69500,1300
1626276600,69496,69518,69114,69386,1007
1626283800,69391,69444,69371,69423,283
1626319800,69500,69695,69466,69651,424
1626327000,69690,69848,69650,69743,713
1626334200,69728,69889,69630,69743,353
1626341400,69742,69849,69401,69476,704
1626348600,69490,69696,69440,69660,817
1626355800,69631,69757,69447,69600,719
1626363000,69610,69680,69479,69670,346
1626370200,69670,69732,69647,69681,281
1626406200,69906,69931,69746,69772,570
1626413400,69780,69868,69457,69458,733
1626420600,69480,69480,69276,69306,597
1626427800,69300,69360,69005,69162,1112
1626435000,69153,69334,69051,69125,970
1626442200,69146,69277,68320,68381,2155
1626449400,68366,68477,68082,68365,1204
1626456600,68385,68397,68229,68345,460
1626665400,68121,68121,67961,68032,800
1626672600,68000,68037,67550,67686,1069
1626679800,67689,67829,67650,67765,463
1626687000,67765,67897,67690,67845,440
1626694200,67831,67871,67021,67692,2062
1626701400,67692,67838,67322,67332,1272
1626708600,67330,67470,67097,67240,862
1626715800,67230,67293,67196,67293,313
1626751800,67409,67499,67286,67308,618
1626759000,67309,67426,67116,67265,498
1626766200,67266,67294,66930,67090,679
1626773400,67095,67235,66988,67070,509
1626780600,67090,67290,66900,67039,886
1626787800,67016,67236,66302,66400,1576
1626795000,66403,66731,66286,66593,850
1626802200,66584,66644,66553,66597,296
1626867000,66798,67050,66541,66738,1336
1626874200,66711,67190,66707,67050,1055
1626881400,67077,67100,66981,67090,311
1626888600,67091,67163,67084,67157,261
1626924600,67037,67129,66932,67015,564
1626931800,67027,67149,66873,67070,432
1626939000,67071,67121,66661,66841,739
1626946200,66839,66875,66660,66757,425
1626953400,66756,67116,66680,66903,970
1626960600,66929,67369,66610,67369,1457
1626967800,67350,67508,67240,67350,860
