time,open,high,low,close,Volume
1652808600,50182,50198,50148,50181,98
1652844600,50120,50120,49863,49950,482
1652851800,49951,50110,49936,50100,712
1652859000,50091,50132,50065,50097,278
1652866200,50092,50225,50034,50039,523
1652873400,50042,50125,49931,50083,698
1652880600,50093,50211,50008,50205,420
1652887800,50205,50366,50200,50218,542
1652895000,50216,50278,50175,50278,116
1652931000,50280,50280,50116,50145,406
1652938200,50140,50181,50058,50108,228
1652945400,50106,50417,50067,50360,560
1652952600,50328,50467,50322,50432,492
1652959800,50404,50646,50363,50578,483
1652967000,50577,50750,50413,50750,555
1652974200,50741,50760,50544,50559,258
1652981400,50554,50573,50510,50551,206
1653017400,50471,50678,50471,50640,218
1653024600,50642,50802,50642,50735,575
1653031800,50709,50720,50610,50700,186
1653039000,50720,50790,50678,50705,284
1653046200,50705,50820,50628,50658,493
1653053400,50660,50860,50472,50815,845
1653060600,50825,50860,50710,50852,414
1653067800,50860,50860,50798,50845,85
1653276600,50897,51067,50897,50970,219
1653283800,50984,51073,50900,50980,394
1653291000,50980,51134,50963,51080,259
1653298200,51100,51147,51031,51050,259
1653305400,51066,51156,50923,51020,419
1653312600,51015,51060,50864,50888,314
1653319800,50885,50903,50808,50865,370
1653327000,50873,50946,50873,50931,106
1653363000,50940,51025,50880,51010,228
1653370200,51015,51048,50910,51041,491
1653377400,51035,51120,51002,51101,353
1653384600,51091,51096,50987,51040,412
1653391800,51065,51150,50978,51062,279
1653399000,51075,51240,51051,51205,679
1653406200,51210,51246,51161,51180,289
1653413400,51175,51188,51132,51165,89
1653449400,51109,51132,51017,51036,327
1653456600,51024,51037,50955,51006,347
1653463800,51006,51063,50956,51026,463
1653471000,51028,51057,50906,50970,584
1653478200,50971,51029,50843,50916,474
1653485400,50900,50925,50782,50857,589
1653492600,50844,50869,50705,50828,497
1653499800,50840,50853,50790,50833,118
1653535800,50840,50860,50727,50740,360
1653543000,50740,50807,50690,50740,523
1653550200,50743,50806,50705,50709,302
1653557400,50709,50765,50580,50663,427
1653564600,50669,50760,50660,50715,273
1653571800,50725,50900,50676,50795,533
1653579000,50794,50860,50750,50855,297
1653586200,50850,50920,50835,50920,114
1653622200,50952,50968,50854,50910,364
1653629400,50913,51015,50905,51010,209
1653636600,50980,51060,50963,51010,350
1653643800,51000,51030,50948,50970,261
1653651000,50987,51066,50850,51040,451
1653658200,51043,51044,50866,50937,365
1653665400,50940,50974,50894,50918,330
1653672600,50919,50929,50890,50928,91
1653881400,50974,51075,50928,51064,148
1653888600,51060,51112,50990,51041,353
1653895800,51027,51030,50930,50930,163
1653903000,50930,51111,50920,50965,161
1653910200,50970,51075,50943,51041,43
1653917400,51050,51084,50960,51060,57
1653924600,51069,51069,50902,50910,54
1653931800,50904,50950,50901,50901,5
1653967800,51021,51070,50988,51050,238
1653975000,51050,51135,51047,51113,313
1653982200,51100,51149,51031,51063,266
1653989400,51063,51079,50916,50990,449
1653996600,50987,51050,50880,51025,334
1654003800,51030,51114,50728,50770,514
1654011000,50770,50880,50770,50865,269
1654018200,50860,50885,50815,50838,66
1654054200,50700,50700,50481,50518,587
1654061400,50518,50590,50477,50570,310
1654068600,50558,50599,50415,50438,401
1654075800,50436,50524,50420,50455,314
1654083000,50455,50800,50443,50766,719
1654090200,50776,50836,50638,50735,388
1654097400,50725,50916,50714,50830,371
1654104600,50830,50897,50816,50895,66
1654140600,50850,50850,50783,50827,151
1654147800,50842,50985,50842,50920,302
1654155000,50921,51009,50892,50999,290
1654162200,50992,51082,50992,51050,325
1654169400,51045,51200,50931,51190,535
1654176600,51210,51341,51154,51240,612
1654183800,51235,51323,51225,51255,301
1654191000,51261,51299,51226,51230,73
1654227000,51340,51390,51287,51389,305
1654234200,51389,51389,51307,51332,220
1654241400,51331,51374,51262,51274,236
1654248600,51268,51380,51266,51325,375
1654255800,51330,51377,51110,51230,511
1654263000,51238,51332,51030,51048,422
1654270200,51065,51087,50900,50950,394
1654277400,50946,51003,50938,50984,82
1654486200,51126,51133,51042,51072,444
1654493400,51059,51123,51032,51044,308
1654500600,51035,51064,50985,51003,405
1654507800,51003,51084,50987,50987,323
1654515000,50999,51101,50972,51024,335
1654522200,51015,51020,50815,50876,401
1654529400,50869,50930,50824,50840,236
1654536600,50853,50888,50852,50855,101
1654572600,50787,50834,50714,50731,480
1654579800,50755,50842,50681,50842,405
1654587000,50843,50920,50773,50892,369
1654594200,50890,51015,50856,50976,406
1654601400,50966,50984,50827,50914,357
1654608600,50906,51070,50883,51000,513
1654615800,51003,51015,50928,50964,167
1654623000,50956,50980,50956,50956,54
1654659000,50900,50912,50851,50868,404
1654666200,50875,50970,50875,50917,272
1654673400,50927,50990,50898,50929,239
1654680600,50920,50991,50893,50971,382
1654687800,50961,51123,50855,51027,492
1654695000,51035,51138,50960,51110,310
1654702200,51116,51155,51012,51043,272
1654709400,51063,51087,51023,51053,43
1654745400,51046,51130,51046,51090,161
1654752600,51105,51135,51002,51026,348
1654759800,51020,51036,50923,50950,342
1654767000,50955,51005,50903,50922,291
1654774200,50925,51012,50850,50974,418
1654781400,50979,51017,50805,50873,365
1654788600,50875,51035,50851,51029,373
1654795800,51031,51031,50984,51004,61
1654831800,50900,50926,50850,50866,271
1654839000,50866,50913,50840,50907,299
1654846200,50920,50924,50831,50831,262
1654853400,50835,50853,50760,50788,403
1654860600,50783,50886,50420,50681,1216
1654867800,50682,51492,50587,51481,1425
1654875000,51481,51797,51452,51730,1149
1654882200,51736,51744,51670,51694,195
1655091000,51530,51656,51530,51652,371
1655098200,51652,51660,51450,51460,505
1655105400,51459,51496,51202,51320,668
1655112600,51310,51353,51226,51300,370
1655119800,51305,51340,50836,50850,978
1655127000,50836,50864,50551,50642,953
1655134200,50640,50735,50597,50670,349
1655141400,50690,50697,50643,50660,150
1655177400,50537,50550,50427,50501,568
1655184600,50500,50667,50481,50605,452
1655191800,50599,50630,50451,50469,519
1655199000,50480,50519,50405,50434,517
1655206200,50436,50467,50300,50404,404
1655213400,50391,50429,50213,50250,525
1655220600,50246,50286,50151,50230,382
1655227800,50211,50222,50171,50195,88
1655263800,50261,50348,50211,50331,421
1655271000,50315,50475,50298,50430,419
1655278200,50445,50520,50351,50479,683
1655285400,50480,50745,50478,50736,639
1655292600,50735,50861,50650,50663,702
1655299800,50660,50670,50449,50558,517
1655307000,50571,50583,50423,50436,248
1655314200,50425,50500,50385,50460,149
1655350200,50650,50718,50607,50670,517
1655357400,50670,50693,50532,50590,416
1655364600,50595,50749,50550,50691,431
1655371800,50673,50681,50295,50440,557
1655379000,50448,50683,50312,50600,510
1655386200,50583,50916,50503,50900,653
1655393400,50900,51092,50900,50977,756
1655400600,50964,51025,50917,51020,148
1655436600,50977,51030,50881,50990,444
1655443800,50996,51044,50901,50996,325
1655451000,51000,51145,50997,51105,269
1655458200,51109,51109,50970,51000,217
1655465400,50978,51179,50978,51031,375
1655472600,51040,51054,50829,50928,746
1655479800,50930,50984,50820,50829,367
1655487000,50839,50851,50815,50820,191
1655695800,50985,50985,50820,50844,283
1655703000,50838,50918,50830,50853,208
1655710200,50839,50919,50821,50894,180
1655717400,50872,50886,50751,50790,292
1655724600,50786,50895,50780,50836,139
1655731800,50835,50847,50727,50766,177
1655739000,50755,50786,50713,50725,151
1655746200,50725,50763,50714,50727,44
1655782200,50827,50860,50779,50825,323
1655789400,50800,50800,50701,50715,451
1655796600,50705,50841,50705,50750,290
1655803800,50739,50797,50650,50730,384
1655811000,50736,50877,50680,50780,335
1655818200,50775,50950,50734,50869,481
1655825400,50869,50889,50735,50810,280
1655832600,50812,50812,50726,50754,127
1655868600,50691,50691,50530,50553,535
1655875800,50551,50670,50522,50652,428
1655883000,50652,50738,50535,50600,384
1655890200,50581,51022,50577,50931,697
1655897400,50935,51146,50864,50978,641
1655904600,50971,51118,50836,50944,386
1655911800,50940,50940,50837,50862,223
1655919000,50851,50937,50851,50921,80
1655955000,50800,50800,50707,50729,466
1655962200,50729,50834,50729,50801,281
1655969400,50808,50910,50780,50780,576
1655976600,50780,50807,50607,50617,613
1655983800,50625,50880,50578,50880,480
1655991000,50863,51060,50782,50801,637
1655998200,50790,50801,50570,50612,533
1656005400,50570,50645,50560,50619,184
1656041400,50549,50582,50484,50578,384
1656048600,50580,50619,50493,50583,387
1656055800,50583,50741,50561,50629,466
1656063000,50631,50690,50580,50584,252
1656070200,50580,50658,50410,50594,580
1656077400,50605,50698,50482,50690,468
1656084600,50695,50715,50574,50635,141
1656091800,50634,50640,50603,50603,68
1656300600,50730,50870,50730,50860,397
1656307800,50859,50956,50795,50875,384
1656315000,50886,50955,50802,50895,417
1656322200,50895,50980,50889,50897,323
1656329400,50890,50935,50794,50840,493
1656336600,50833,50855,50575,50605,800
1656343800,50595,50729,50595,50658,341
1656351000,50650,50683,50631,50660,74
1656387000,50604,50820,50604,50787,436
1656394200,50795,50895,50758,50861,547
1656401400,50852,50919,50831,50870,252
1656408600,50866,50880,50810,50875,330
1656415800,50878,50960,50843,50896,415
1656423000,50900,50950,50776,50829,416
1656430200,50829,50925,50813,50827,378
1656437400,50825,50873,50790,50870,129
1656473400,50779,50848,50760,50805,416
1656480600,50800,50830,50733,50782,315
1656487800,50785,50800,50705,50731,330
1656495000,50731,51015,50640,50999,697
1656502200,50993,51146,50932,51060,457
1656509400,51085,51085,50702,50757,812
1656516600,50760,50818,50725,50746,277
1656523800,50741,50759,50714,50724,162
1656559800,50740,50750,50664,50691,266
1656567000,50695,50749,50671,50700,241
1656574200,50707,50718,50620,50664,342
1656581400,50650,50678,50556,50585,541
1656588600,50582,50991,50433,50783,1137
1656595800,50783,50900,50478,50550,682
1656603000,50548,50700,50497,50497,508
1656610200,50502,50570,50490,50569,110
1656646200,51000,52032,50727,51820,3058
1656653400,51820,51820,51577,51747,1000
1656660600,51748,51890,51650,51750,581
1656667800,51740,51831,51600,51640,478
1656675000,51641,51750,51545,51725,493
1656682200,51681,51946,51670,51901,493
1656689400,51909,51948,51775,51895,375
1656696600,51900,51961,51856,51950,186
1656905400,52050,52300,52050,52249,622
1656912600,52250,52254,52110,52135,417
1656919800,52132,52179,52027,52070,420
1656927000,52061,52100,52000,52094,287
1656934200,52082,52125,52040,52105,205
1656941400,52105,52135,52055,52074,307
1656948600,52070,52119,52054,52117,274
1656955800,52112,52150,52092,52150,71
1656991800,52199,52262,52152,52250,436
1656999000,52248,52279,52180,52199,472
1657006200,52201,52220,52095,52182,515
1657013400,52180,52219,52110,52110,345
1657020600,52110,52254,52041,52087,461
1657027800,52087,52092,51355,51355,1499
1657035000,51350,51427,51255,51292,654
1657042200,51289,51352,51250,51340,130
1657078200,51382,51520,51335,51402,439
1657085400,51400,51449,51240,51410,735
1657092600,51391,51445,51320,51341,429
1657099800,51321,51341,51051,51108,673
1657107000,51098,51249,51068,51147,460
1657114200,51180,51219,50551,50603,1045
1657121400,50622,50648,50450,50513,770
1657128600,50513,50542,50464,50500,240
1657164600,50661,50830,50603,50655,573
1657171800,50655,50689,50611,50630,435
1657179000,50626,50714,50626,50697,536
1657186200,50670,50725,50605,50646,459
1657193400,50661,50699,50562,50664,367
1657200600,50669,50798,50588,50601,356
1657207800,50599,50687,50587,50630,244
1657215000,50628,50649,50609,50649,86
1657251000,50670,50747,50610,50670,303
1657258200,50652,50730,50640,50654,302
1657265400,50663,50739,50510,50580,777
1657272600,50580,50705,50574,50665,261
1657279800,50680,50780,50366,50709,476
1657287000,50750,50973,50643,50789,576
1657294200,50790,50796,50698,50783,260
1657301400,50783,50839,50749,50810,122
1657510200,50709,50805,50709,50781,185
1657517400,50790,50790,50711,50713,269
1657524600,50716,50735,50656,50665,391
1657531800,50666,50714,50625,50693,254
1657539000,50666,50741,50640,50735,194
1657546200,50738,50869,50707,50718,288
1657553400,50728,50770,50624,50639,281
1657560600,50636,50685,50616,50665,100
1657596600,50680,50711,50527,50563,355
1657603800,50563,50748,50543,50718,504
1657611000,50721,50794,50663,50708,472
1657618200,50710,50774,50616,50755,581
1657625400,50755,50764,50545,50555,422
1657632600,50557,50604,50482,50590,351
1657639800,50601,50628,50450,50457,319
1657647000,50455,50478,50438,50478,143
1657683000,50431,50541,50431,50500,335
1657690200,50500,50559,50452,50480,361
1657697400,50477,50600,50465,50570,459
1657704600,50570,50628,50535,50589,326
1657711800,50590,50610,50160,50373,976
1657719000,50375,50946,50371,50838,1139
1657726200,50838,50870,50755,50768,289
1657733400,50758,50855,50752,50825,88
1657769400,50725,50729,50609,50609,286
1657776600,50610,50650,50381,50448,661
1657783800,50444,50497,50363,50375,515
1657791000,50375,50415,50275,50408,601
1657798200,50410,50429,50184,50245,539
1657805400,50251,50304,50067,50165,801
1657812600,50195,50356,50140,50190,342
1657819800,50172,50256,50172,50256,88
1657855800,50262,50280,50170,50189,258
1657863000,50179,50208,49971,50100,771
1657870200,50103,50110,50012,50053,351
1657877400,50055,50140,49986,50109,324
1657884600,50109,50249,49970,50105,470
1657891800,50098,50150,49957,50140,649
1657899000,50130,50137,50049,50104,294
1657906200,50118,50120,50090,50103,108
1658115000,50150,50390,50150,50362,626
1658122200,50370,50484,50311,50447,543
1658129400,50451,50561,50435,50561,571
1658136600,50556,50620,50407,50432,481
1658143800,50429,50500,50356,50499,336
1658151000,50499,50574,50291,50321,336
1658158200,50319,50394,50305,50384,134
1658165400,50380,50390,50328,50341,63
1658201400,50300,50305,50211,50250,453
1658208600,50262,50286,50230,50260,294
1658215800,50260,50362,50240,50341,372
1658223000,50335,50489,50335,50453,496
1658230200,50439,50456,50265,50330,355
1658237400,50315,50396,50283,50368,351
1658244600,50375,50396,50311,50329,303
1658251800,50324,50340,50299,50318,97
1658287800,50275,50402,50275,50309,371
1658295000,50310,50320,50221,50300,689
1658302200,50289,50349,50280,50337,292
1658309400,50331,50415,50306,50335,394
1658316600,50346,50453,50300,50441,314
1658323800,50451,50465,50310,50325,224
1658331000,50315,50342,50222,50249,383
1658338200,50253,50262,50191,50193,147
1658374200,50000,50040,49950,50000,698
1658381400,50003,50010,49816,49900,624
1658388600,49904,49980,49739,49835,450
1658395800,49824,49850,49703,49766,512
1658403000,49774,50281,49704,50075,887
1658410200,50066,50480,50051,50325,796
1658417400,50335,50395,50275,50352,251
1658424600,50348,50431,50341,50431,95
1658460600,50385,50411,50315,50411,267
1658467800,50420,50530,50409,50487,394
1658475000,50501,50588,50396,50573,400
1658482200,50579,50630,50544,50630,541
1658489400,50629,50700,50550,50550,407
1658496600,50554,50870,50554,50728,599
1658503800,50727,50727,50614,50684,209
1658511000,50672,50680,50620,50680,93
1658719800,50673,50725,50583,50592,209
1658727000,50592,50670,50551,50670,407
1658734200,50669,50735,50608,50690,290
1658741400,50688,50793,50655,50704,418
1658748600,50711,50715,50580,50611,337
1658755800,50613,50614,50446,50515,499
1658763000,50515,50565,50461,50565,321
1658770200,50563,50580,50500,50500,108
1658806200,50598,50609,50551,50593,352
1658813400,50595,50705,50584,50688,435
1658820600,50689,50694,50577,50583,382
1658827800,50583,50583,50501,50525,452
1658835000,50532,50613,50465,50565,254
1658842200,50588,50666,50477,50616,363
1658849400,50614,50624,50536,50611,398
1658856600,50595,50614,50566,50612,65
1658892600,50568,50584,50505,50549,293
1658899800,50553,50649,50545,50580,426
1658907000,50575,50716,50541,50683,514
1658914200,50685,50702,50615,50656,380
1658921400,50657,50680,50541,50587,258
1658928600,50600,50698,50516,50659,623
1658935800,50652,50753,50626,50718,399
1658943000,50718,50740,50691,50735,106
1658979000,50760,51047,50760,50943,505
1658986200,50949,51100,50943,51007,283
1658993400,51015,51245,50990,51190,297
1659000600,51178,51181,51001,51058,272
1659007800,51065,51300,51001,51263,333
1659015000,51282,51385,51203,51345,294
1659022200,51359,51391,51257,51325,211
1659029400,51315,51337,51267,51300,52
1659065400,51490,51501,51216,51300,483
1659072600,51300,51449,51270,51300,191
1659079800,51333,51370,51175,51186,184
1659087000,51175,51316,51159,51272,108
1659094200,51276,51300,51183,51296,128
1659101400,51271,51373,51195,51364,130
1659108600,51360,51470,51315,51460,131
1659115800,51413,51470,51356,51430,45
1659324600,51250,51294,51141,51200,47
1659331800,51150,51250,51115,51250,19
1659339000,51200,51272,51157,51210,21
1659346200,51215,51443,51215,51405,44
1659353400,51420,51489,51273,51351,33
1659360600,51321,51395,51250,51250,14
1659367800,51243,51331,51210,51210,19
1659375000,51409,51409,51250,51260,5
1659411000,51601,51639,51360,51426,572
1659418200,51425,51474,51344,51376,504
1659425400,51368,51445,51320,51420,360
1659432600,51405,51556,51391,51543,332
1659439800,51549,51739,51396,51447,792
1659447000,51455,51689,51405,51528,910
1659454200,51548,51577,51378,51404,377
1659461400,51395,51413,51360,51360,158
1659497400,51319,51408,51308,51341,389
1659504600,51339,51451,51327,51382,453
1659511800,51360,51486,51360,51437,286
1659519000,51431,51546,51409,51530,389
1659526200,51531,51680,51442,51586,593
1659533400,51596,51619,51275,51345,827
1659540600,51344,51390,51321,51365,257
1659547800,51378,51412,51372,51373,188
1659583800,51632,51871,51622,51826,848
1659591000,51833,51975,51760,51955,726
1659598200,51963,52187,51953,52025,805
1659605400,52002,52091,51931,52030,405
1659612600,52030,52163,51860,51887,686
1659619800,51899,52102,51833,52046,622
1659627000,52040,52157,52030,52108,393
1659634200,52105,52191,52096,52181,165
1659670200,52525,52525,52014,52106,487
1659677400,52110,52170,52062,52142,334
1659684600,52144,52163,52011,52055,260
1659691800,52048,52090,52001,52057,304
1659699000,52064,52113,51669,51802,1008
1659706200,51788,51977,51730,51850,488
1659713400,51873,51895,51810,51871,156
1659720600,51874,51889,51855,51864,117
1659929400,51793,51887,51793,51875,150
1659936600,51898,52010,51888,51992,399
1659943800,51991,52028,51891,51975,431
1659951000,51963,52161,51951,52133,735
1659958200,52140,52230,52088,52105,445
1659965400,52109,52305,52074,52298,549
1659972600,52288,52333,52237,52315,387
1659979800,52316,52328,52260,52261,114
1660044600,52350,52540,52279,52532,629
1660051800,52534,52600,52387,52456,416
1660059000,52452,52580,52452,52525,354
1660066200,52508,52511,52467,52507,92
1660102200,52450,52450,52255,52262,466
1660109400,52265,52324,52264,52298,331
1660116600,52303,52430,52280,52421,318
1660123800,52414,52432,52300,52316,339
1660131000,52308,52620,52272,52315,828
1660138200,52313,52381,52207,52300,476
1660145400,52300,52332,52252,52291,332
1660152600,52280,52283,52216,52222,126
1660188600,52144,52144,52014,52070,453
1660195800,52070,52197,52070,52178,314
1660203000,52170,52324,52160,52321,370
1660210200,52324,52390,52307,52370,374
1660217400,52375,52520,52350,52402,629
1660224600,52400,52493,52252,52285,496
1660231800,52280,52364,52280,52360,179
1660239000,52356,52356,52311,52311,74
1660275000,52382,52430,52339,52400,170
1660282200,52400,52462,52364,52417,224
1660289400,52416,52416,52281,52338,277
1660296600,52330,52374,52263,52335,283
1660303800,52330,52504,52298,52474,557
1660311000,52456,52560,52390,52439,426
1660318200,52455,52604,52455,52565,463
1660325400,52575,52610,52541,52579,178
1660620600,52265,52265,51979,52000,895
1660627800,52004,52028,51892,51905,650
1660635000,51902,51924,51809,51872,685
1660642200,51865,51900,51830,51899,288
1660649400,51895,51944,51770,51828,593
1660656600,51827,51910,51820,51847,309
1660663800,51837,51885,51782,51822,413
1660671000,51810,51860,51806,51855,84
1660707000,51843,51903,51801,51875,285
1660714200,51890,51965,51836,51860,456
1660721400,51860,51890,51811,51847,382
1660728600,51850,51862,51695,51725,399
1660735800,51735,51842,51663,51828,412
1660743000,51821,51821,51540,51555,512
1660750200,51555,51575,51470,51547,608
1660757400,51551,51566,51512,51512,233
1660793400,51644,51709,51600,51703,335
1660800600,51703,51711,51646,51679,338
1660807800,51680,51764,51653,51725,403
1660815000,51712,51849,51712,51813,366
1660822200,51820,51870,51660,51760,375
1660829400,51772,51835,51645,51689,293
1660836600,51673,51691,51565,51592,406
1660843800,51595,51641,51581,51639,111
1660879800,51524,51543,51436,51480,410
1660887000,51483,51619,51483,51515,438
1660894200,51511,51535,51477,51525,192
1660901400,51514,51550,51451,51511,242
1660908600,51498,51671,51486,51604,359
1660915800,51611,51613,51435,51475,398
1660923000,51477,51515,51465,51480,249
1660930200,51487,51507,51451,51505,120
1661139000,51409,51409,51277,51287,388
1661146200,51290,51321,51190,51215,344
1661153400,51215,51215,51056,51087,581
1661160600,51080,51201,51051,51120,341
1661167800,51106,51170,50971,51126,519
1661175000,51141,51233,51067,51144,419
1661182200,51140,51194,51083,51125,255
1661189400,51129,51183,51125,51155,99
1661225400,51211,51211,51120,51138,265
1661232600,51145,51185,51110,51121,249
1661239800,51117,51320,51112,51209,438
1661247000,51210,51231,51119,51160,280
1661254200,51168,51224,51051,51205,384
1661261400,51200,51520,51185,51471,805
1661268600,51473,51489,51400,51453,231
1661275800,51430,51455,51380,51393,69
1661311800,51350,51389,51311,51336,283
1661319000,51340,51351,51290,51325,207
1661326200,51325,51497,51316,51470,337
1661333400,51451,51480,51311,51350,300
1661340600,51340,51395,51300,51324,271
1661347800,51320,51569,51305,51493,431
1661355000,51488,51518,51420,51438,247
1661362200,51430,51459,51415,51455,199
1661398200,51497,51680,51497,51614,410
1661405400,51620,51770,51600,51770,541
1661412600,51760,51820,51728,51785,381
1661419800,51780,51844,51756,51844,351
1661427000,51842,51846,51687,51742,529
1661434200,51727,51727,51601,51680,501
1661441400,51679,51729,51634,51711,262
1661448600,51705,51716,51685,51714,106
1661484600,51636,51674,51600,51624,294
1661491800,51620,51685,51581,51615,469
1661499000,51610,51610,51446,51506,459
1661506200,51491,51491,51374,51376,496
1661513400,51376,51530,51330,51450,592
1661520600,51462,51550,51130,51191,895
1661527800,51181,51229,51120,51229,379
1661535000,51236,51250,51212,51234,137
1661743800,51100,51100,50851,50893,591
1661751000,50888,50971,50888,50914,287
1661758200,50900,50921,50830,50885,448
1661765400,50885,50985,50840,50940,401
1661772600,50941,51271,50900,51193,610
1661779800,51186,51369,51175,51278,563
1661787000,51278,51315,51214,51218,299
1661794200,51218,51287,51203,51282,117
1661830200,51151,51164,51042,51058,503
1661837400,51060,51093,50900,50928,527
1661844600,50924,50960,50855,50867,571
1661851800,50862,50926,50841,50903,350
1661859000,50907,50920,50830,50895,350
1661866200,50885,50946,50701,50777,461
1661873400,50775,50820,50703,50710,421
1661880600,50722,50760,50716,50740,161
1661945400,50500,50501,50333,50427,926
1661952600,50416,50661,50375,50527,563
1661959800,50550,50550,50406,50429,234
1661967000,50447,50458,50383,50402,143
1662003000,50202,50245,50051,50060,721
1662010200,50076,50225,50074,50196,668
1662017400,50180,50266,50098,50190,445
1662024600,50190,50293,50085,50152,606
1662031800,50154,50198,50003,50058,474
1662039000,50058,50100,49876,49999,733
1662046200,50005,50081,49958,50066,467
1662053400,50066,50081,50051,50051,95
1662089400,50050,50123,50050,50102,212
1662096600,50105,50250,50098,50232,539
1662103800,50227,50272,50211,50256,285
1662111000,50248,50330,50248,50290,451
1662118200,50304,50587,50280,50366,502
1662125400,50380,50508,50351,50430,338
1662132600,50434,50476,50380,50380,197
1662139800,50380,50398,50337,50384,117
1662348600,50410,50495,50404,50455,219
1662355800,50455,50518,50411,50415,387
1662363000,50411,50520,50411,50460,297
1662370200,50461,50522,50457,50482,367
1662377400,50489,50502,50457,50480,169
1662384600,50462,50489,50426,50434,242
1662391800,50430,50460,50406,50445,184
1662399000,50449,50449,50419,50438,70
1662435000,50555,50685,50551,50599,356
1662442200,50598,50693,50542,50550,374
1662449400,50550,50612,50465,50495,345
1662456600,50500,50500,50421,50451,245
1662463800,50470,50556,50312,50402,349
1662471000,50409,50460,50251,50285,478
1662478200,50285,50310,50230,50275,253
1662485400,50274,50292,50272,50280,143
1662521400,50207,50207,50007,50080,491
1662528600,50080,50223,50071,50130,736
1662535800,50130,50337,50125,50326,507
1662543000,50331,50362,50263,50281,229
1662550200,50288,50319,50155,50160,290
1662557400,50155,50498,50131,50391,504
1662564600,50391,50516,50378,50494,495
1662571800,50494,50535,50469,50477,114
1662607800,50470,50559,50425,50507,463
1662615000,50503,50638,50469,50564,419
1662622200,50561,50581,50482,50576,207
1662629400,50575,50674,50541,50647,520
1662636600,50647,50743,50385,50450,628
1662643800,50444,50485,50201,50314,543
1662651000,50306,50320,50254,50316,317
1662658200,50323,50375,50323,50365,154
1662694200,50386,50575,50386,50517,428
1662701400,50527,50739,50472,50680,548
1662708600,50680,50691,50607,50663,492
1662715800,50655,50717,50630,50700,346
1662723000,50682,50682,50407,50410,484
1662730200,50416,50465,50350,50443,489
1662737400,50426,50567,50426,50532,329
1662744600,50536,50540,50516,50521,132
1662953400,50505,50505,50378,50480,315
1662960600,50475,50650,50409,50647,759
1662967800,50641,50655,50554,50639,518
1662975000,50645,50669,50582,50667,441
1662982200,50664,50780,50633,50648,765
1662989400,50674,50697,50530,50697,482
1662996600,50688,50770,50638,50655,534
1663003800,50661,50661,50610,50615,147
1663039800,50525,50525,50316,50360,838
1663047000,50360,50410,50325,50409,513
1663054200,50410,50470,50370,50455,582
1663061400,50456,50527,50420,50503,458
1663068600,50502,50573,49972,50050,1604
1663075800,50050,50218,50050,50150,559
1663083000,50144,50190,50051,50190,433
1663090200,50190,50197,50116,50130,95
1663126200,50069,50138,50009,50099,526
1663133400,50109,50122,50005,50005,603
1663140600,50005,50119,50001,50053,503
1663147800,50047,50143,50047,50108,585
1663155000,50106,50148,50013,50100,326
1663162200,50095,50140,50041,50072,221
1663169400,50070,50109,50001,50007,466
1663176600,50010,50040,50000,50021,202
1663212600,49942,49942,49673,49727,854
1663219800,49732,49760,49700,49721,467
1663227000,49710,49821,49693,49802,484
1663234200,49802,49860,49728,49739,709
1663241400,49739,49870,49690,49705,464
1663248600,49710,49897,49250,49423,1261
1663255800,49429,49429,49170,49361,503
1663263000,49358,49364,49288,49315,135
1663299000,49220,49274,49179,49225,357
1663306200,49225,49237,49063,49132,693
1663313400,49132,49178,48951,49141,623
1663320600,49139,49195,49000,49150,593
1663327800,49158,49225,49016,49070,500
1663335000,49079,49504,48986,49377,876
1663342200,49374,49439,49354,49415,248
1663349400,49410,49434,49334,49334,282
1663558200,49257,49305,49181,49222,558
1663565400,49224,49235,49044,49067,554
1663572600,49060,49199,49053,49129,482
1663579800,49125,49220,49077,49086,419
1663587000,49110,49270,49099,49165,248
1663594200,49155,49410,49140,49384,492
1663601400,49372,49372,49271,49277,291
1663608600,49273,49320,49270,49300,172
1663644600,49400,49457,49261,49287,374
1663651800,49290,49405,49280,49395,352
1663659000,49394,49395,49256,49288,530
1663666200,49281,49314,49218,49261,384
1663673400,49258,49295,49215,49215,223
1663680600,49200,49249,49100,49181,435
1663687800,49186,49219,49140,49154,255
1663695000,49150,49215,49124,49211,230
1663731000,49189,49197,49114,49193,357
1663738200,49193,49534,49177,49446,849
1663745400,49435,49489,49375,49467,318
1663752600,49475,49569,49450,49468,625
1663759800,49475,49551,49450,49488,333
1663767000,49477,49479,49302,49339,386
1663774200,49335,49400,49310,49386,270
1663781400,49392,49476,49389,49404,131
1663817400,49314,49519,49314,49490,430
1663824600,49490,49560,49452,49509,521
1663831800,49497,49911,49495,49854,870
1663839000,49858,49900,49749,49794,641
1663846200,49796,50175,49796,50075,1083
1663853400,50083,50130,49927,49986,632
1663860600,49966,50070,49957,49984,264
1663867800,49983,50019,49978,49995,86
1663903800,50005,50057,49840,49873,552
1663911000,49876,50000,49855,49894,383
1663918200,49901,49923,49720,49750,624
1663925400,49741,49774,49250,49462,1128
1663932600,49460,49702,49335,49563,606
1663939800,49561,49570,49291,49403,521
1663947000,49415,49495,49385,49495,285
1663954200,49493,49493,49352,49399,388
1664163000,49350,49440,49302,49302,601
1664170200,49300,49650,49295,49634,690
1664177400,49640,49688,49544,49620,607
1664184600,49608,49633,49410,49509,590
1664191800,49509,49645,49489,49592,367
1664199000,49599,49650,49457,49457,365
